	chr	pos	lod
ScyDAA6-7-HRSCAF-50:15483267	ScyDAA6-7-HRSCAF-50	15.483267	0.27991203
ScyDAA6-7-HRSCAF-50:15503268	ScyDAA6-7-HRSCAF-50	15.503268	0.279663768
ScyDAA6-7-HRSCAF-50:15523520	ScyDAA6-7-HRSCAF-50	15.52352	0.280230855
ScyDAA6-7-HRSCAF-50:15544589	ScyDAA6-7-HRSCAF-50	15.544589	0.281054267
ScyDAA6-7-HRSCAF-50:15565404	ScyDAA6-7-HRSCAF-50	15.565404	0.281950667
ScyDAA6-7-HRSCAF-50:15589666	ScyDAA6-7-HRSCAF-50	15.589666	0.283098372
ScyDAA6-7-HRSCAF-50:15610015	ScyDAA6-7-HRSCAF-50	15.610015	0.284145237
ScyDAA6-7-HRSCAF-50:15631850	ScyDAA6-7-HRSCAF-50	15.63185	0.284825348
ScyDAA6-7-HRSCAF-50:15661135	ScyDAA6-7-HRSCAF-50	15.661135	0.285740129
ScyDAA6-7-HRSCAF-50:15681498	ScyDAA6-7-HRSCAF-50	15.681498	0.286377785
ScyDAA6-7-HRSCAF-50:15701719	ScyDAA6-7-HRSCAF-50	15.701719	0.287012061
ScyDAA6-7-HRSCAF-50:15722964	ScyDAA6-7-HRSCAF-50	15.722964	0.287679369
ScyDAA6-7-HRSCAF-50:15747288	ScyDAA6-7-HRSCAF-50	15.747288	0.288444012
ScyDAA6-7-HRSCAF-50:15767676	ScyDAA6-7-HRSCAF-50	15.767676	0.285796245
ScyDAA6-7-HRSCAF-50:15788496	ScyDAA6-7-HRSCAF-50	15.788496	0.301256897
ScyDAA6-7-HRSCAF-50:15812398	ScyDAA6-7-HRSCAF-50	15.812398	0.316309236
ScyDAA6-7-HRSCAF-50:15833587	ScyDAA6-7-HRSCAF-50	15.833587	0.327079566
ScyDAA6-7-HRSCAF-50:15853664	ScyDAA6-7-HRSCAF-50	15.853664	0.328636035
ScyDAA6-7-HRSCAF-50:15873924	ScyDAA6-7-HRSCAF-50	15.873924	0.330235744
ScyDAA6-7-HRSCAF-50:15894978	ScyDAA6-7-HRSCAF-50	15.894978	0.33192853
ScyDAA6-7-HRSCAF-50:15916261	ScyDAA6-7-HRSCAF-50	15.916261	0.332876171
ScyDAA6-7-HRSCAF-50:15937092	ScyDAA6-7-HRSCAF-50	15.937092	0.337700759
ScyDAA6-7-HRSCAF-50:15957761	ScyDAA6-7-HRSCAF-50	15.957761	0.367532101
ScyDAA6-7-HRSCAF-50:15977833	ScyDAA6-7-HRSCAF-50	15.977833	0.393435899
ScyDAA6-7-HRSCAF-50:15998928	ScyDAA6-7-HRSCAF-50	15.998928	0.420298986
ScyDAA6-7-HRSCAF-50:16019410	ScyDAA6-7-HRSCAF-50	16.01941	0.446140103
ScyDAA6-7-HRSCAF-50:16039825	ScyDAA6-7-HRSCAF-50	16.039825	0.36057545
ScyDAA6-7-HRSCAF-50:16061178	ScyDAA6-7-HRSCAF-50	16.061178	0.367340001
ScyDAA6-7-HRSCAF-50:16081367	ScyDAA6-7-HRSCAF-50	16.081367	0.373738551
ScyDAA6-7-HRSCAF-50:16101533	ScyDAA6-7-HRSCAF-50	16.101533	0.380786578
ScyDAA6-7-HRSCAF-50:16121544	ScyDAA6-7-HRSCAF-50	16.121544	0.387775619
ScyDAA6-7-HRSCAF-50:16142908	ScyDAA6-7-HRSCAF-50	16.142908	0.395225715
ScyDAA6-7-HRSCAF-50:16165281	ScyDAA6-7-HRSCAF-50	16.165281	0.410381949
ScyDAA6-7-HRSCAF-50:16187062	ScyDAA6-7-HRSCAF-50	16.187062	0.425353247
ScyDAA6-7-HRSCAF-50:16207811	ScyDAA6-7-HRSCAF-50	16.207811	0.439231241
ScyDAA6-7-HRSCAF-50:16228713	ScyDAA6-7-HRSCAF-50	16.228713	0.453204652
ScyDAA6-7-HRSCAF-50:16249802	ScyDAA6-7-HRSCAF-50	16.249802	0.460115777
ScyDAA6-7-HRSCAF-50:16270634	ScyDAA6-7-HRSCAF-50	16.270634	0.472858681
ScyDAA6-7-HRSCAF-50:16296379	ScyDAA6-7-HRSCAF-50	16.296379	0.486040837
ScyDAA6-7-HRSCAF-50:16325632	ScyDAA6-7-HRSCAF-50	16.325632	0.507492983
ScyDAA6-7-HRSCAF-50:16352202	ScyDAA6-7-HRSCAF-50	16.352202	0.52932282
ScyDAA6-7-HRSCAF-50:16373130	ScyDAA6-7-HRSCAF-50	16.37313	0.54064344
ScyDAA6-7-HRSCAF-50:16397201	ScyDAA6-7-HRSCAF-50	16.397201	0.552991296
ScyDAA6-7-HRSCAF-50:16422998	ScyDAA6-7-HRSCAF-50	16.422998	0.55972131
ScyDAA6-7-HRSCAF-50:16445075	ScyDAA6-7-HRSCAF-50	16.445075	0.555555332
ScyDAA6-7-HRSCAF-50:16471788	ScyDAA6-7-HRSCAF-50	16.471788	0.54738779
ScyDAA6-7-HRSCAF-50:16493026	ScyDAA6-7-HRSCAF-50	16.493026	0.539345155
ScyDAA6-7-HRSCAF-50:16513627	ScyDAA6-7-HRSCAF-50	16.513627	0.531181354
ScyDAA6-7-HRSCAF-50:16533695	ScyDAA6-7-HRSCAF-50	16.533695	0.522796818
ScyDAA6-7-HRSCAF-50:16554256	ScyDAA6-7-HRSCAF-50	16.554256	0.51342038
ScyDAA6-7-HRSCAF-50:16574573	ScyDAA6-7-HRSCAF-50	16.574573	0.534704112
ScyDAA6-7-HRSCAF-50:16595044	ScyDAA6-7-HRSCAF-50	16.595044	0.544891637
ScyDAA6-7-HRSCAF-50:16615638	ScyDAA6-7-HRSCAF-50	16.615638	0.547508268
ScyDAA6-7-HRSCAF-50:16643087	ScyDAA6-7-HRSCAF-50	16.643087	0.541588146
ScyDAA6-7-HRSCAF-50:16663320	ScyDAA6-7-HRSCAF-50	16.66332	0.539694994
ScyDAA6-7-HRSCAF-50:16843382	ScyDAA6-7-HRSCAF-50	16.843382	0.831686434
ScyDAA6-7-HRSCAF-50:16864962	ScyDAA6-7-HRSCAF-50	16.864962	0.810339107
ScyDAA6-7-HRSCAF-50:16887752	ScyDAA6-7-HRSCAF-50	16.887752	0.81789671
ScyDAA6-7-HRSCAF-50:16908106	ScyDAA6-7-HRSCAF-50	16.908106	0.831070004
ScyDAA6-7-HRSCAF-50:16934747	ScyDAA6-7-HRSCAF-50	16.934747	0.834219404
ScyDAA6-7-HRSCAF-50:16963922	ScyDAA6-7-HRSCAF-50	16.963922	0.836682117
ScyDAA6-7-HRSCAF-50:17004894	ScyDAA6-7-HRSCAF-50	17.004894	0.757506519
ScyDAA6-7-HRSCAF-50:17032852	ScyDAA6-7-HRSCAF-50	17.032852	0.714499718
ScyDAA6-7-HRSCAF-50:17068919	ScyDAA6-7-HRSCAF-50	17.068919	0.669653374
ScyDAA6-7-HRSCAF-50:17092737	ScyDAA6-7-HRSCAF-50	17.092737	0.616709431
ScyDAA6-7-HRSCAF-50:17113213	ScyDAA6-7-HRSCAF-50	17.113213	0.572216882
ScyDAA6-7-HRSCAF-50:17141867	ScyDAA6-7-HRSCAF-50	17.141867	0.511864154
ScyDAA6-7-HRSCAF-50:17163047	ScyDAA6-7-HRSCAF-50	17.163047	0.512309143
ScyDAA6-7-HRSCAF-50:17185491	ScyDAA6-7-HRSCAF-50	17.185491	0.515523108
ScyDAA6-7-HRSCAF-50:17207030	ScyDAA6-7-HRSCAF-50	17.20703	0.518556496
ScyDAA6-7-HRSCAF-50:17229601	ScyDAA6-7-HRSCAF-50	17.229601	0.521680855
ScyDAA6-7-HRSCAF-50:17252879	ScyDAA6-7-HRSCAF-50	17.252879	0.535357672
ScyDAA6-7-HRSCAF-50:17273868	ScyDAA6-7-HRSCAF-50	17.273868	0.511603415
ScyDAA6-7-HRSCAF-50:17295558	ScyDAA6-7-HRSCAF-50	17.295558	0.465795124
ScyDAA6-7-HRSCAF-50:17315741	ScyDAA6-7-HRSCAF-50	17.315741	0.323618171
ScyDAA6-7-HRSCAF-50:17335950	ScyDAA6-7-HRSCAF-50	17.33595	0.235968271
ScyDAA6-7-HRSCAF-50:17361108	ScyDAA6-7-HRSCAF-50	17.361108	0.239269862
ScyDAA6-7-HRSCAF-50:17383195	ScyDAA6-7-HRSCAF-50	17.383195	0.236427337
ScyDAA6-7-HRSCAF-50:17405844	ScyDAA6-7-HRSCAF-50	17.405844	0.249014482
ScyDAA6-7-HRSCAF-50:17435848	ScyDAA6-7-HRSCAF-50	17.435848	0.260865263
ScyDAA6-7-HRSCAF-50:17455991	ScyDAA6-7-HRSCAF-50	17.455991	0.266298148
ScyDAA6-7-HRSCAF-50:17477642	ScyDAA6-7-HRSCAF-50	17.477642	0.269926429
ScyDAA6-7-HRSCAF-50:17497964	ScyDAA6-7-HRSCAF-50	17.497964	0.263025956
ScyDAA6-7-HRSCAF-50:17518393	ScyDAA6-7-HRSCAF-50	17.518393	0.256028028
ScyDAA6-7-HRSCAF-50:17539324	ScyDAA6-7-HRSCAF-50	17.539324	0.24880747
ScyDAA6-7-HRSCAF-50:17559540	ScyDAA6-7-HRSCAF-50	17.55954	0.241134146
ScyDAA6-7-HRSCAF-50:17580910	ScyDAA6-7-HRSCAF-50	17.58091	0.254307229
ScyDAA6-7-HRSCAF-50:17602743	ScyDAA6-7-HRSCAF-50	17.602743	0.267065578
ScyDAA6-7-HRSCAF-50:17623536	ScyDAA6-7-HRSCAF-50	17.623536	0.267622719
ScyDAA6-7-HRSCAF-50:17646560	ScyDAA6-7-HRSCAF-50	17.64656	0.266737046
ScyDAA6-7-HRSCAF-50:17667500	ScyDAA6-7-HRSCAF-50	17.6675	0.26626805
ScyDAA6-7-HRSCAF-50:17687672	ScyDAA6-7-HRSCAF-50	17.687672	0.247712069
ScyDAA6-7-HRSCAF-50:17707884	ScyDAA6-7-HRSCAF-50	17.707884	0.227481448
ScyDAA6-7-HRSCAF-50:17728703	ScyDAA6-7-HRSCAF-50	17.728703	0.206653698
ScyDAA6-7-HRSCAF-50:17750318	ScyDAA6-7-HRSCAF-50	17.750318	0.181241383
ScyDAA6-7-HRSCAF-50:17772901	ScyDAA6-7-HRSCAF-50	17.772901	0.155406758
ScyDAA6-7-HRSCAF-50:17794201	ScyDAA6-7-HRSCAF-50	17.794201	0.141257767
ScyDAA6-7-HRSCAF-50:17815011	ScyDAA6-7-HRSCAF-50	17.815011	0.128363889
ScyDAA6-7-HRSCAF-50:17835136	ScyDAA6-7-HRSCAF-50	17.835136	0.116229348
ScyDAA6-7-HRSCAF-50:17855635	ScyDAA6-7-HRSCAF-50	17.855635	0.109963293
ScyDAA6-7-HRSCAF-50:17877042	ScyDAA6-7-HRSCAF-50	17.877042	0.089907873
ScyDAA6-7-HRSCAF-50:17897220	ScyDAA6-7-HRSCAF-50	17.89722	0.067442339
ScyDAA6-7-HRSCAF-50:17917924	ScyDAA6-7-HRSCAF-50	17.917924	0.048774139
ScyDAA6-7-HRSCAF-50:17938322	ScyDAA6-7-HRSCAF-50	17.938322	0.040825379
ScyDAA6-7-HRSCAF-50:17959332	ScyDAA6-7-HRSCAF-50	17.959332	0.033292306
ScyDAA6-7-HRSCAF-50:17980413	ScyDAA6-7-HRSCAF-50	17.980413	0.020717842
ScyDAA6-7-HRSCAF-50:18000591	ScyDAA6-7-HRSCAF-50	18.000591	0.011162366
ScyDAA6-7-HRSCAF-50:18020979	ScyDAA6-7-HRSCAF-50	18.020979	0.000931911
ScyDAA6-7-HRSCAF-50:18041372	ScyDAA6-7-HRSCAF-50	18.041372	0.007329745
ScyDAA6-7-HRSCAF-50:18061482	ScyDAA6-7-HRSCAF-50	18.061482	0.027909035
ScyDAA6-7-HRSCAF-50:18082139	ScyDAA6-7-HRSCAF-50	18.082139	0.032228262
ScyDAA6-7-HRSCAF-50:18102905	ScyDAA6-7-HRSCAF-50	18.102905	0.031929856
ScyDAA6-7-HRSCAF-50:18134461	ScyDAA6-7-HRSCAF-50	18.134461	0.015564512
ScyDAA6-7-HRSCAF-50:18154910	ScyDAA6-7-HRSCAF-50	18.15491	0.006263697
ScyDAA6-7-HRSCAF-50:18176769	ScyDAA6-7-HRSCAF-50	18.176769	0.007260981
ScyDAA6-7-HRSCAF-50:18197422	ScyDAA6-7-HRSCAF-50	18.197422	0.012215702
ScyDAA6-7-HRSCAF-50:18225892	ScyDAA6-7-HRSCAF-50	18.225892	0.022041183
ScyDAA6-7-HRSCAF-50:18247228	ScyDAA6-7-HRSCAF-50	18.247228	0.027261264
ScyDAA6-7-HRSCAF-50:18268891	ScyDAA6-7-HRSCAF-50	18.268891	0.025965406
ScyDAA6-7-HRSCAF-50:18292241	ScyDAA6-7-HRSCAF-50	18.292241	0.023352318
ScyDAA6-7-HRSCAF-50:18322559	ScyDAA6-7-HRSCAF-50	18.322559	0.021281071
ScyDAA6-7-HRSCAF-50:18348838	ScyDAA6-7-HRSCAF-50	18.348838	0.020513314
ScyDAA6-7-HRSCAF-50:18372884	ScyDAA6-7-HRSCAF-50	18.372884	0.020500967
ScyDAA6-7-HRSCAF-50:18392904	ScyDAA6-7-HRSCAF-50	18.392904	0.020589069
ScyDAA6-7-HRSCAF-50:18413183	ScyDAA6-7-HRSCAF-50	18.413183	0.023997737
ScyDAA6-7-HRSCAF-50:18434692	ScyDAA6-7-HRSCAF-50	18.434692	0.028128658
ScyDAA6-7-HRSCAF-50:18461832	ScyDAA6-7-HRSCAF-50	18.461832	0.029218567
ScyDAA6-7-HRSCAF-50:18482250	ScyDAA6-7-HRSCAF-50	18.48225	0.030158522
ScyDAA6-7-HRSCAF-50:18503427	ScyDAA6-7-HRSCAF-50	18.503427	0.031231448
ScyDAA6-7-HRSCAF-50:18523561	ScyDAA6-7-HRSCAF-50	18.523561	0.03083571
ScyDAA6-7-HRSCAF-50:18546619	ScyDAA6-7-HRSCAF-50	18.546619	0.030444257
ScyDAA6-7-HRSCAF-50:18570673	ScyDAA6-7-HRSCAF-50	18.570673	0.030099243
ScyDAA6-7-HRSCAF-50:18591276	ScyDAA6-7-HRSCAF-50	18.591276	0.029856222
ScyDAA6-7-HRSCAF-50:18612957	ScyDAA6-7-HRSCAF-50	18.612957	0.027733312
ScyDAA6-7-HRSCAF-50:18635081	ScyDAA6-7-HRSCAF-50	18.635081	0.025745097
ScyDAA6-7-HRSCAF-50:18655731	ScyDAA6-7-HRSCAF-50	18.655731	0.023959319
ScyDAA6-7-HRSCAF-50:18676442	ScyDAA6-7-HRSCAF-50	18.676442	0.014862336
ScyDAA6-7-HRSCAF-50:18696544	ScyDAA6-7-HRSCAF-50	18.696544	0.008275418
ScyDAA6-7-HRSCAF-50:18718068	ScyDAA6-7-HRSCAF-50	18.718068	0.003852306
ScyDAA6-7-HRSCAF-50:18739605	ScyDAA6-7-HRSCAF-50	18.739605	0.002257333
ScyDAA6-7-HRSCAF-50:18760658	ScyDAA6-7-HRSCAF-50	18.760658	0.002185639
ScyDAA6-7-HRSCAF-50:18782718	ScyDAA6-7-HRSCAF-50	18.782718	0.002115772
ScyDAA6-7-HRSCAF-50:18803141	ScyDAA6-7-HRSCAF-50	18.803141	0.002088232
ScyDAA6-7-HRSCAF-50:18824238	ScyDAA6-7-HRSCAF-50	18.824238	0.002090585
ScyDAA6-7-HRSCAF-50:18849329	ScyDAA6-7-HRSCAF-50	18.849329	0.002395922
ScyDAA6-7-HRSCAF-50:18870197	ScyDAA6-7-HRSCAF-50	18.870197	0.002664433
ScyDAA6-7-HRSCAF-50:18891439	ScyDAA6-7-HRSCAF-50	18.891439	0.002951014
ScyDAA6-7-HRSCAF-50:18911566	ScyDAA6-7-HRSCAF-50	18.911566	0.003234492
ScyDAA6-7-HRSCAF-50:18932213	ScyDAA6-7-HRSCAF-50	18.932213	0.001393717
ScyDAA6-7-HRSCAF-50:18953915	ScyDAA6-7-HRSCAF-50	18.953915	0.002974783
ScyDAA6-7-HRSCAF-50:18974590	ScyDAA6-7-HRSCAF-50	18.97459	0.006819716
ScyDAA6-7-HRSCAF-50:18995033	ScyDAA6-7-HRSCAF-50	18.995033	0.012191529
ScyDAA6-7-HRSCAF-50:19016096	ScyDAA6-7-HRSCAF-50	19.016096	0.01930821
ScyDAA6-7-HRSCAF-50:19037420	ScyDAA6-7-HRSCAF-50	19.03742	0.02805699
ScyDAA6-7-HRSCAF-50:19057540	ScyDAA6-7-HRSCAF-50	19.05754	0.028450324
ScyDAA6-7-HRSCAF-50:19077959	ScyDAA6-7-HRSCAF-50	19.077959	0.028142921
ScyDAA6-7-HRSCAF-50:19101304	ScyDAA6-7-HRSCAF-50	19.101304	0.028001657
ScyDAA6-7-HRSCAF-50:19121520	ScyDAA6-7-HRSCAF-50	19.12152	0.029601064
ScyDAA6-7-HRSCAF-50:19145760	ScyDAA6-7-HRSCAF-50	19.14576	0.032681676
ScyDAA6-7-HRSCAF-50:19166013	ScyDAA6-7-HRSCAF-50	19.166013	0.036207556
ScyDAA6-7-HRSCAF-50:19187218	ScyDAA6-7-HRSCAF-50	19.187218	0.036692838
ScyDAA6-7-HRSCAF-50:19207869	ScyDAA6-7-HRSCAF-50	19.207869	0.037376724
ScyDAA6-7-HRSCAF-50:19228759	ScyDAA6-7-HRSCAF-50	19.228759	0.03806167
ScyDAA6-7-HRSCAF-50:19249348	ScyDAA6-7-HRSCAF-50	19.249348	0.038729208
ScyDAA6-7-HRSCAF-50:19270074	ScyDAA6-7-HRSCAF-50	19.270074	0.039392746
ScyDAA6-7-HRSCAF-50:19291572	ScyDAA6-7-HRSCAF-50	19.291572	0.038004338
ScyDAA6-7-HRSCAF-50:19311861	ScyDAA6-7-HRSCAF-50	19.311861	0.036370258
ScyDAA6-7-HRSCAF-50:19333488	ScyDAA6-7-HRSCAF-50	19.333488	0.034639307
ScyDAA6-7-HRSCAF-50:19367773	ScyDAA6-7-HRSCAF-50	19.367773	0.028431752
ScyDAA6-7-HRSCAF-50:19390159	ScyDAA6-7-HRSCAF-50	19.390159	0.025068705
ScyDAA6-7-HRSCAF-50:19410978	ScyDAA6-7-HRSCAF-50	19.410978	0.023568252
ScyDAA6-7-HRSCAF-50:19432519	ScyDAA6-7-HRSCAF-50	19.432519	0.022047816
ScyDAA6-7-HRSCAF-50:19453986	ScyDAA6-7-HRSCAF-50	19.453986	0.02056831
ScyDAA6-7-HRSCAF-50:19475001	ScyDAA6-7-HRSCAF-50	19.475001	0.019157563
ScyDAA6-7-HRSCAF-50:19499169	ScyDAA6-7-HRSCAF-50	19.499169	0.017584829
ScyDAA6-7-HRSCAF-50:19529936	ScyDAA6-7-HRSCAF-50	19.529936	0.015636164
ScyDAA6-7-HRSCAF-50:19550199	ScyDAA6-7-HRSCAF-50	19.550199	0.012852032
ScyDAA6-7-HRSCAF-50:19570813	ScyDAA6-7-HRSCAF-50	19.570813	0.016564257
ScyDAA6-7-HRSCAF-50:19595826	ScyDAA6-7-HRSCAF-50	19.595826	0.022272098
ScyDAA6-7-HRSCAF-50:19616748	ScyDAA6-7-HRSCAF-50	19.616748	0.02745418
ScyDAA6-7-HRSCAF-50:19636963	ScyDAA6-7-HRSCAF-50	19.636963	0.024187323
ScyDAA6-7-HRSCAF-50:19657597	ScyDAA6-7-HRSCAF-50	19.657597	0.022616539
ScyDAA6-7-HRSCAF-50:19679328	ScyDAA6-7-HRSCAF-50	19.679328	0.02097694
ScyDAA6-7-HRSCAF-50:19700185	ScyDAA6-7-HRSCAF-50	19.700185	0.019425811
ScyDAA6-7-HRSCAF-50:19721920	ScyDAA6-7-HRSCAF-50	19.72192	0.017841601
ScyDAA6-7-HRSCAF-50:19743589	ScyDAA6-7-HRSCAF-50	19.743589	0.016303423
ScyDAA6-7-HRSCAF-50:19764178	ScyDAA6-7-HRSCAF-50	19.764178	0.014998196
ScyDAA6-7-HRSCAF-50:19784692	ScyDAA6-7-HRSCAF-50	19.784692	0.013422533
ScyDAA6-7-HRSCAF-50:19805000	ScyDAA6-7-HRSCAF-50	19.805	0.011950544
ScyDAA6-7-HRSCAF-50:19828437	ScyDAA6-7-HRSCAF-50	19.828437	0.010441992
ScyDAA6-7-HRSCAF-50:19848836	ScyDAA6-7-HRSCAF-50	19.848836	0.008105377
ScyDAA6-7-HRSCAF-50:19869397	ScyDAA6-7-HRSCAF-50	19.869397	0.009542965
ScyDAA6-7-HRSCAF-50:19889751	ScyDAA6-7-HRSCAF-50	19.889751	0.012936222
ScyDAA6-7-HRSCAF-50:19909802	ScyDAA6-7-HRSCAF-50	19.909802	0.012212114
ScyDAA6-7-HRSCAF-50:19929935	ScyDAA6-7-HRSCAF-50	19.929935	0.011532592
ScyDAA6-7-HRSCAF-50:19951061	ScyDAA6-7-HRSCAF-50	19.951061	0.009090213
ScyDAA6-7-HRSCAF-50:19971211	ScyDAA6-7-HRSCAF-50	19.971211	0.009887372
ScyDAA6-7-HRSCAF-50:19992160	ScyDAA6-7-HRSCAF-50	19.99216	0.009171112
ScyDAA6-7-HRSCAF-50:20012605	ScyDAA6-7-HRSCAF-50	20.012605	0.008521162
ScyDAA6-7-HRSCAF-50:20033926	ScyDAA6-7-HRSCAF-50	20.033926	0.007895291
ScyDAA6-7-HRSCAF-50:20053927	ScyDAA6-7-HRSCAF-50	20.053927	0.01033048
ScyDAA6-7-HRSCAF-50:20077419	ScyDAA6-7-HRSCAF-50	20.077419	0.014506441
ScyDAA6-7-HRSCAF-50:20097869	ScyDAA6-7-HRSCAF-50	20.097869	0.013644023
ScyDAA6-7-HRSCAF-50:20119022	ScyDAA6-7-HRSCAF-50	20.119022	0.013714274
ScyDAA6-7-HRSCAF-50:20143938	ScyDAA6-7-HRSCAF-50	20.143938	0.013844024
ScyDAA6-7-HRSCAF-50:20164458	ScyDAA6-7-HRSCAF-50	20.164458	0.013977861
ScyDAA6-7-HRSCAF-50:20185053	ScyDAA6-7-HRSCAF-50	20.185053	0.013714047
ScyDAA6-7-HRSCAF-50:20208122	ScyDAA6-7-HRSCAF-50	20.208122	0.013601979
ScyDAA6-7-HRSCAF-50:20229495	ScyDAA6-7-HRSCAF-50	20.229495	0.013671742
ScyDAA6-7-HRSCAF-50:20250754	ScyDAA6-7-HRSCAF-50	20.250754	0.013907184
ScyDAA6-7-HRSCAF-50:20284074	ScyDAA6-7-HRSCAF-50	20.284074	0.015299632
ScyDAA6-7-HRSCAF-50:20324302	ScyDAA6-7-HRSCAF-50	20.324302	0.035833748
ScyDAA6-7-HRSCAF-50:20350752	ScyDAA6-7-HRSCAF-50	20.350752	0.054261166
ScyDAA6-7-HRSCAF-50:20386111	ScyDAA6-7-HRSCAF-50	20.386111	0.082845431
ScyDAA6-7-HRSCAF-50:20408124	ScyDAA6-7-HRSCAF-50	20.408124	0.103677744
ScyDAA6-7-HRSCAF-50:20432742	ScyDAA6-7-HRSCAF-50	20.432742	0.129706443
ScyDAA6-7-HRSCAF-50:20461480	ScyDAA6-7-HRSCAF-50	20.46148	0.162627247
ScyDAA6-7-HRSCAF-50:20510507	ScyDAA6-7-HRSCAF-50	20.510507	0.226848125
ScyDAA6-7-HRSCAF-50:20537108	ScyDAA6-7-HRSCAF-50	20.537108	0.265719071
ScyDAA6-7-HRSCAF-50:20591406	ScyDAA6-7-HRSCAF-50	20.591406	0.265820146
ScyDAA6-7-HRSCAF-50:20618136	ScyDAA6-7-HRSCAF-50	20.618136	0.264578858
ScyDAA6-7-HRSCAF-50:20638656	ScyDAA6-7-HRSCAF-50	20.638656	0.263645555
ScyDAA6-7-HRSCAF-50:20659095	ScyDAA6-7-HRSCAF-50	20.659095	0.262735144
ScyDAA6-7-HRSCAF-50:20679708	ScyDAA6-7-HRSCAF-50	20.679708	0.275325663
ScyDAA6-7-HRSCAF-50:20702292	ScyDAA6-7-HRSCAF-50	20.702292	0.289048295
ScyDAA6-7-HRSCAF-50:20729744	ScyDAA6-7-HRSCAF-50	20.729744	0.305034965
ScyDAA6-7-HRSCAF-50:20754888	ScyDAA6-7-HRSCAF-50	20.754888	0.30983054
ScyDAA6-7-HRSCAF-50:20775130	ScyDAA6-7-HRSCAF-50	20.77513	0.312292763
ScyDAA6-7-HRSCAF-50:20797250	ScyDAA6-7-HRSCAF-50	20.79725	0.314157295
ScyDAA6-7-HRSCAF-50:20817522	ScyDAA6-7-HRSCAF-50	20.817522	0.30567634
ScyDAA6-7-HRSCAF-50:20837681	ScyDAA6-7-HRSCAF-50	20.837681	0.29676642
ScyDAA6-7-HRSCAF-50:20865482	ScyDAA6-7-HRSCAF-50	20.865482	0.270230249
ScyDAA6-7-HRSCAF-50:20886156	ScyDAA6-7-HRSCAF-50	20.886156	0.260148733
ScyDAA6-7-HRSCAF-50:20907912	ScyDAA6-7-HRSCAF-50	20.907912	0.249899991
ScyDAA6-7-HRSCAF-50:20931552	ScyDAA6-7-HRSCAF-50	20.931552	0.273643388
ScyDAA6-7-HRSCAF-50:20952386	ScyDAA6-7-HRSCAF-50	20.952386	0.266247567
ScyDAA6-7-HRSCAF-50:20973162	ScyDAA6-7-HRSCAF-50	20.973162	0.259210673
ScyDAA6-7-HRSCAF-50:20994209	ScyDAA6-7-HRSCAF-50	20.994209	0.252436077
ScyDAA6-7-HRSCAF-50:21021851	ScyDAA6-7-HRSCAF-50	21.021851	0.245185643
ScyDAA6-7-HRSCAF-50:21042976	ScyDAA6-7-HRSCAF-50	21.042976	0.246583493
ScyDAA6-7-HRSCAF-50:21064070	ScyDAA6-7-HRSCAF-50	21.06407	0.250505411
ScyDAA6-7-HRSCAF-50:21091561	ScyDAA6-7-HRSCAF-50	21.091561	0.255451383
ScyDAA6-7-HRSCAF-50:21124371	ScyDAA6-7-HRSCAF-50	21.124371	0.260887203
ScyDAA6-7-HRSCAF-50:21145043	ScyDAA6-7-HRSCAF-50	21.145043	0.264064253
ScyDAA6-7-HRSCAF-50:21169474	ScyDAA6-7-HRSCAF-50	21.169474	0.267630266
ScyDAA6-7-HRSCAF-50:21190935	ScyDAA6-7-HRSCAF-50	21.190935	0.271920416
ScyDAA6-7-HRSCAF-50:21216956	ScyDAA6-7-HRSCAF-50	21.216956	0.277372001
ScyDAA6-7-HRSCAF-50:21238292	ScyDAA6-7-HRSCAF-50	21.238292	0.277186052
ScyDAA6-7-HRSCAF-50:21268349	ScyDAA6-7-HRSCAF-50	21.268349	0.272144391
ScyDAA6-7-HRSCAF-50:21291872	ScyDAA6-7-HRSCAF-50	21.291872	0.274801685
ScyDAA6-7-HRSCAF-50:21313025	ScyDAA6-7-HRSCAF-50	21.313025	0.277115437
ScyDAA6-7-HRSCAF-50:21333954	ScyDAA6-7-HRSCAF-50	21.333954	0.279455495
ScyDAA6-7-HRSCAF-50:21354488	ScyDAA6-7-HRSCAF-50	21.354488	0.281801324
ScyDAA6-7-HRSCAF-50:21375496	ScyDAA6-7-HRSCAF-50	21.375496	0.289735721
ScyDAA6-7-HRSCAF-50:21398889	ScyDAA6-7-HRSCAF-50	21.398889	0.297895812
ScyDAA6-7-HRSCAF-50:21420145	ScyDAA6-7-HRSCAF-50	21.420145	0.300139839
ScyDAA6-7-HRSCAF-50:21440494	ScyDAA6-7-HRSCAF-50	21.440494	0.298734418
ScyDAA6-7-HRSCAF-50:21465346	ScyDAA6-7-HRSCAF-50	21.465346	0.297002605
ScyDAA6-7-HRSCAF-50:21486044	ScyDAA6-7-HRSCAF-50	21.486044	0.295547967
ScyDAA6-7-HRSCAF-50:21507156	ScyDAA6-7-HRSCAF-50	21.507156	0.294053211
ScyDAA6-7-HRSCAF-50:21527276	ScyDAA6-7-HRSCAF-50	21.527276	0.292618747
ScyDAA6-7-HRSCAF-50:21549368	ScyDAA6-7-HRSCAF-50	21.549368	0.291033005
ScyDAA6-7-HRSCAF-50:21570893	ScyDAA6-7-HRSCAF-50	21.570893	0.289477621
