chrom.marker,chr,marker,intercept,mixture_prop,geno1_pval,geno2_pval,t-value,likelihood-diff,num_ind
ScyDAA6.11.HRSCAF.73.17789238,11.0,17789238.0,4.739999999999999e-106,0.6086449420000001,0.701041549,0.43299903,-0.786609893,0.89311668,146
ScyDAA6.11.HRSCAF.73.17809450,11.0,17809450.0,4.739999999999999e-106,0.6086449420000001,0.701041549,0.43299903,-0.786609893,0.89311668,146
ScyDAA6.11.HRSCAF.73.17831050,11.0,17831050.0,8.969999999999999e-105,0.5831709279999999,0.7075991690000001,0.413754975,-0.8200608659999999,0.9329818059999999,145
ScyDAA6.11.HRSCAF.73.17853700,11.0,17853700.0,3.8499999999999995e-104,0.7371006920000001,0.844384094,0.34550724899999996,-0.9470068690000001,0.949985981,143
ScyDAA6.11.HRSCAF.73.17877189,11.0,17877189.0,3.5099999999999996e-105,0.738198107,0.839928818,0.34384764100000004,-0.950252035,0.962865693,144
ScyDAA6.11.HRSCAF.73.17931514,11.0,17931514.0,2.6199999999999995e-103,0.735782961,0.862318568,0.33951516200000004,-0.958912126,0.955204255,142
ScyDAA6.11.HRSCAF.73.17959739,11.0,17959739.0,2.6199999999999995e-103,0.735782961,0.862318568,0.33951516200000004,-0.958912126,0.955204255,142
ScyDAA6.11.HRSCAF.73.17996550,11.0,17996550.0,2.6199999999999995e-103,0.735782961,0.862318568,0.33951516200000004,-0.958912126,0.955204255,142
ScyDAA6.11.HRSCAF.73.18030205,11.0,18030205.0,2.3899999999999996e-104,0.7369494329999999,0.8578938859999999,0.337852773,-0.962199232,0.968046944,143
ScyDAA6.11.HRSCAF.73.18073842,11.0,18073842.0,2.3899999999999996e-104,0.7369494329999999,0.8578938859999999,0.337852773,-0.962199232,0.968046944,143
ScyDAA6.11.HRSCAF.73.18096448,11.0,18096448.0,4.639999999999999e-104,0.745505677,0.817643386,0.55944125,-0.5852657379999999,0.46411894299999995,144
ScyDAA6.11.HRSCAF.73.18131306,11.0,18131306.0,7.149999999999998e-105,0.759035749,0.623888083,0.670416854,-0.426582991,0.55508897,146
ScyDAA6.11.HRSCAF.73.18151598,11.0,18151598.0,7.149999999999998e-105,0.759035749,0.623888083,0.670416854,-0.426582991,0.55508897,146
ScyDAA6.11.HRSCAF.73.18172528,11.0,18172528.0,7.149999999999998e-105,0.759035749,0.623888083,0.670416854,-0.426582991,0.55508897,146
ScyDAA6.11.HRSCAF.73.18192663,11.0,18192663.0,7.149999999999998e-105,0.759035749,0.623888083,0.670416854,-0.426582991,0.55508897,146
ScyDAA6.11.HRSCAF.73.18214459,11.0,18214459.0,7.149999999999998e-105,0.759035749,0.623888083,0.670416854,-0.426582991,0.55508897,146
ScyDAA6.11.HRSCAF.73.18234492,11.0,18234492.0,1.1999999999999997e-105,0.688891105,0.571842277,0.671342949,-0.425300729,0.652528758,147
ScyDAA6.11.HRSCAF.73.18255319,11.0,18255319.0,8.37e-105,0.5724550660000001,0.721649561,0.514178432,-0.654209881,0.711671293,146
ScyDAA6.11.HRSCAF.73.18275466,11.0,18275466.0,1.1999999999999997e-105,0.688891105,0.571842277,0.671342949,-0.425300729,0.652528758,147
ScyDAA6.11.HRSCAF.73.18299384,11.0,18299384.0,2.4299999999999997e-104,0.600687753,0.48165032,0.7343110009999999,-0.34015466,0.750982851,146
ScyDAA6.11.HRSCAF.73.18320336,11.0,18320336.0,2.4299999999999997e-104,0.600687753,0.48165032,0.7343110009999999,-0.34015466,0.750982851,146
ScyDAA6.11.HRSCAF.73.18342136,11.0,18342136.0,2.4299999999999997e-104,0.600687753,0.48165032,0.7343110009999999,-0.34015466,0.750982851,146
ScyDAA6.11.HRSCAF.73.18362837,11.0,18362837.0,1.63e-103,0.653340431,0.450745231,0.740361222,-0.33211756600000003,0.819448987,145
ScyDAA6.11.HRSCAF.73.18388998,11.0,18388998.0,2.1999999999999997e-103,0.610352585,0.48418572200000004,0.7394113109999999,-0.33337894100000004,0.735946125,145
ScyDAA6.11.HRSCAF.73.18419540,11.0,18419540.0,1.4799999999999998e-102,0.663171875,0.45331304899999997,0.74554819,-0.325245068,0.80344166,144
ScyDAA6.11.HRSCAF.73.18439592,11.0,18439592.0,1.4799999999999998e-102,0.663171875,0.45331304899999997,0.74554819,-0.325245068,0.80344166,144
ScyDAA6.11.HRSCAF.73.18460287,11.0,18460287.0,2.1999999999999997e-103,0.610352585,0.48418572200000004,0.7394113109999999,-0.33337894100000004,0.735946125,145
ScyDAA6.11.HRSCAF.73.18480290,11.0,18480290.0,2.1999999999999997e-103,0.610352585,0.48418572200000004,0.7394113109999999,-0.33337894100000004,0.735946125,145
ScyDAA6.11.HRSCAF.73.18500795,11.0,18500795.0,8.519999999999998e-102,0.525689957,0.563328328,0.654460674,-0.44867688299999997,0.750144678,143
ScyDAA6.11.HRSCAF.73.18521478,11.0,18521478.0,1.4899999999999996e-102,0.503009205,0.622911832,0.575447808,-0.561544985,0.7619748140000001,144
ScyDAA6.11.HRSCAF.73.18542789,11.0,18542789.0,1.4899999999999996e-102,0.503009205,0.622911832,0.575447808,-0.561544985,0.7619748140000001,144
ScyDAA6.11.HRSCAF.73.18562847,11.0,18562847.0,9.819999999999998e-102,0.5054785620000001,0.620433126,0.580718831,-0.553815383,0.759806797,143
ScyDAA6.11.HRSCAF.73.18583893,11.0,18583893.0,9.819999999999998e-102,0.5054785620000001,0.620433126,0.580718831,-0.553815383,0.759806797,143
ScyDAA6.11.HRSCAF.73.18604339,11.0,18604339.0,9.819999999999998e-102,0.5054785620000001,0.620433126,0.580718831,-0.553815383,0.759806797,143
ScyDAA6.11.HRSCAF.73.18626900,11.0,18626900.0,1.9299999999999996e-103,0.48872767,0.63829457,0.551310953,-0.597428194,0.7637817729999999,145
ScyDAA6.11.HRSCAF.73.18648149,11.0,18648149.0,1.9299999999999996e-103,0.48872767,0.63829457,0.551310953,-0.597428194,0.7637817729999999,145
ScyDAA6.11.HRSCAF.73.18671057,11.0,18671057.0,1.2299999999999996e-102,0.47236925,0.67590081,0.527962115,-0.632918041,0.75726185,144
ScyDAA6.11.HRSCAF.73.18691323,11.0,18691323.0,1.9299999999999996e-103,0.48872767,0.63829457,0.551310953,-0.597428194,0.7637817729999999,145
ScyDAA6.11.HRSCAF.73.18711834,11.0,18711834.0,1.9299999999999996e-103,0.48872767,0.63829457,0.551310953,-0.597428194,0.7637817729999999,145
ScyDAA6.11.HRSCAF.73.18732404,11.0,18732404.0,1.9299999999999996e-103,0.48872767,0.63829457,0.551310953,-0.597428194,0.7637817729999999,145
ScyDAA6.11.HRSCAF.73.18752561,11.0,18752561.0,1.3099999999999997e-102,0.49033306600000004,0.64972981,0.550365112,-0.598863723,0.758417023,144
ScyDAA6.11.HRSCAF.73.18776159,11.0,18776159.0,8.619999999999998e-101,0.504535784,0.6092683560000001,0.602056161,-0.5228191,0.7428257490000001,142
ScyDAA6.11.HRSCAF.73.18796597,11.0,18796597.0,1.48e-101,0.434864993,0.686670546,0.613399116,-0.506518989,0.580831216,144
ScyDAA6.11.HRSCAF.73.18816916,11.0,18816916.0,1.2699999999999994e-103,0.442075107,0.7130536690000001,0.589162791,-0.541447673,0.5601752520000001,146
ScyDAA6.11.HRSCAF.73.18839222,11.0,18839222.0,1.2699999999999994e-103,0.442075107,0.7130536690000001,0.589162791,-0.541447673,0.5601752520000001,146
ScyDAA6.11.HRSCAF.73.18859252,11.0,18859252.0,1.2699999999999994e-103,0.442075107,0.7130536690000001,0.589162791,-0.541447673,0.5601752520000001,146
ScyDAA6.11.HRSCAF.73.18879539,11.0,18879539.0,1.2699999999999994e-103,0.442075107,0.7130536690000001,0.589162791,-0.541447673,0.5601752520000001,146
ScyDAA6.11.HRSCAF.73.18904029,11.0,18904029.0,1.2299999999999998e-101,0.42008905,0.799488642,0.516078726,-0.651283076,0.583856944,144
ScyDAA6.11.HRSCAF.73.18925577,11.0,18925577.0,2.2399999999999995e-103,0.424846994,0.711870709,0.564529705,-0.577664573,0.6077677260000001,146
ScyDAA6.11.HRSCAF.73.18945973,11.0,18945973.0,2.2399999999999995e-103,0.424846994,0.711870709,0.564529705,-0.577664573,0.6077677260000001,146
ScyDAA6.11.HRSCAF.73.18966634,11.0,18966634.0,5.799999999999999e-102,0.37403145200000004,0.72907542,0.50092458,-0.67501242,0.7133925,145
ScyDAA6.11.HRSCAF.73.18986786,11.0,18986786.0,5.799999999999999e-102,0.37403145200000004,0.72907542,0.50092458,-0.67501242,0.7133925,145
ScyDAA6.11.HRSCAF.73.19007606,11.0,19007606.0,5.799999999999999e-102,0.37403145200000004,0.72907542,0.50092458,-0.67501242,0.7133925,145
ScyDAA6.11.HRSCAF.73.19028051,11.0,19028051.0,4.759999999999999e-101,0.377598521,0.730740752,0.505423721,-0.66793932,0.6923827859999999,144
ScyDAA6.11.HRSCAF.73.19048076,11.0,19048076.0,4.759999999999999e-101,0.377598521,0.730740752,0.505423721,-0.66793932,0.6923827859999999,144
ScyDAA6.11.HRSCAF.73.19074233,11.0,19074233.0,3.149999999999999e-99,0.364385853,0.647142778,0.5466827129999999,-0.6044402320000001,0.749607998,142
ScyDAA6.11.HRSCAF.73.19095117,11.0,19095117.0,3.149999999999999e-99,0.364385853,0.647142778,0.5466827129999999,-0.6044402320000001,0.749607998,142
ScyDAA6.11.HRSCAF.73.19119379,11.0,19119379.0,2.4799999999999995e-99,0.36299564100000004,0.646773397,0.5473808689999999,-0.603386718,0.7527131709999999,142
ScyDAA6.11.HRSCAF.73.19167994,11.0,19167994.0,1.4099999999999996e-95,0.39849131299999996,0.675170268,0.644289718,-0.46290860799999994,0.491074684,138
ScyDAA6.11.HRSCAF.73.19188948,11.0,19188948.0,1.5099999999999997e-95,0.39786394,0.636072614,0.665714008,-0.433135195,0.510589308,138
ScyDAA6.11.HRSCAF.73.19214249,11.0,19214249.0,2.7299999999999995e-97,0.46728620299999996,0.6156212529999999,0.79796804,-0.256551488,0.38098144799999994,140
ScyDAA6.11.HRSCAF.73.19236979,11.0,19236979.0,1.6599999999999995e-96,0.472653386,0.623546973,0.834430696,-0.209485239,0.323894033,139
ScyDAA6.11.HRSCAF.73.19258361,11.0,19258361.0,1.8199999999999995e-97,0.49387721100000004,0.58815813,0.847556009,-0.192656999,0.361447416,140
ScyDAA6.11.HRSCAF.73.19281314,11.0,19281314.0,1.8199999999999995e-97,0.49387721100000004,0.58815813,0.847556009,-0.192656999,0.361447416,140
ScyDAA6.11.HRSCAF.73.19302406,11.0,19302406.0,1.1699999999999997e-96,0.48992152899999997,0.57824956,0.853515134,-0.18504025,0.371457676,139
ScyDAA6.11.HRSCAF.73.19322429,11.0,19322429.0,1.1699999999999997e-96,0.48992152899999997,0.57824956,0.853515134,-0.18504025,0.371457676,139
ScyDAA6.11.HRSCAF.73.19343033,11.0,19343033.0,7.359999999999998e-96,0.476396429,0.610615798,0.825840083,-0.22053346100000001,0.356132889,138
ScyDAA6.11.HRSCAF.73.19363237,11.0,19363237.0,1.3499999999999996e-98,0.429442682,0.680418752,0.661974552,-0.43827549600000004,0.49109111899999996,141
ScyDAA6.11.HRSCAF.73.19383890,11.0,19383890.0,3.4999999999999996e-100,0.434476655,0.739887677,0.659006141,-0.44236805700000004,0.41270872399999997,143
ScyDAA6.11.HRSCAF.73.19404198,11.0,19404198.0,5.529999999999999e-101,0.532279749,0.5933797789999999,0.831213392,-0.21359905699999998,0.390904126,144
ScyDAA6.11.HRSCAF.73.19443074,11.0,19443074.0,4.259999999999999e-101,0.547020091,0.47620116,0.9558735999999999,-0.055444475,0.47005071200000004,145
ScyDAA6.11.HRSCAF.73.19464687,11.0,19464687.0,3.8499999999999994e-100,0.52613337,0.50602119,0.9429079020000001,-0.07176196,0.425474746,144
ScyDAA6.11.HRSCAF.73.19484985,11.0,19484985.0,4.259999999999999e-101,0.547020091,0.47620116,0.9558735999999999,-0.055444475,0.47005071200000004,145
ScyDAA6.11.HRSCAF.73.19507959,11.0,19507959.0,6.499999999999999e-102,0.543645239,0.475182561,0.949260907,-0.06376285799999999,0.47926423700000004,146
ScyDAA6.11.HRSCAF.73.19541731,11.0,19541731.0,6.499999999999999e-102,0.543645239,0.475182561,0.949260907,-0.06376285799999999,0.47926423700000004,146
ScyDAA6.11.HRSCAF.73.19562188,11.0,19562188.0,6.499999999999999e-102,0.543645239,0.475182561,0.949260907,-0.06376285799999999,0.47926423700000004,146
ScyDAA6.11.HRSCAF.73.19584374,11.0,19584374.0,9.89e-102,0.688911217,0.39627420700000004,0.970343436,-0.037252688,0.642055534,145
ScyDAA6.11.HRSCAF.73.19604986,11.0,19604986.0,6.499999999999999e-102,0.543645239,0.475182561,0.949260907,-0.06376285799999999,0.47926423700000004,146
ScyDAA6.11.HRSCAF.73.19627114,11.0,19627114.0,2.86e-101,0.6096646929999999,0.384989255,0.94498821,-0.069142831,0.7003973290000001,144
ScyDAA6.11.HRSCAF.73.19647970,11.0,19647970.0,3.22e-101,0.538826523,0.443583478,0.9552428540000001,-0.056237839000000005,0.541333597,145
ScyDAA6.11.HRSCAF.73.19668665,11.0,19668665.0,3.22e-101,0.538826523,0.443583478,0.9552428540000001,-0.056237839000000005,0.541333597,145
ScyDAA6.11.HRSCAF.73.19728777,11.0,19728777.0,3.22e-101,0.538826523,0.443583478,0.9552428540000001,-0.056237839000000005,0.541333597,145
ScyDAA6.11.HRSCAF.73.19750462,11.0,19750462.0,3.1799999999999994e-100,0.537954655,0.450747897,0.954414181,-0.057281157,0.52617301,144
ScyDAA6.11.HRSCAF.73.19770750,11.0,19770750.0,2.2099999999999995e-100,0.529760159,0.4677905,0.941733088,-0.073241282,0.495619562,144
ScyDAA6.11.HRSCAF.73.19792821,11.0,19792821.0,2.2099999999999995e-100,0.529760159,0.4677905,0.941733088,-0.073241282,0.495619562,144
ScyDAA6.11.HRSCAF.73.19814222,11.0,19814222.0,2.2099999999999995e-100,0.529760159,0.4677905,0.941733088,-0.073241282,0.495619562,144
ScyDAA6.11.HRSCAF.73.19834472,11.0,19834472.0,2.2099999999999995e-100,0.529760159,0.4677905,0.941733088,-0.073241282,0.495619562,144
ScyDAA6.11.HRSCAF.73.19854994,11.0,19854994.0,1.5499999999999995e-99,0.543834863,0.531879725,0.8894929909999999,-0.139236326,0.432763068,143
ScyDAA6.11.HRSCAF.73.19876603,11.0,19876603.0,9.199999999999999e-101,0.559915024,0.527167478,0.9130968709999999,-0.109357859,0.418844063,144
ScyDAA6.11.HRSCAF.73.19896830,11.0,19896830.0,1.6199999999999996e-100,0.5452355289999999,0.524380093,0.8900844290000001,-0.138483941,0.44601124600000003,144
ScyDAA6.11.HRSCAF.73.19919684,11.0,19919684.0,2.6199999999999994e-101,0.5483566360000001,0.474586259,0.935897737,-0.080590262,0.49107965600000003,145
ScyDAA6.11.HRSCAF.73.19939739,11.0,19939739.0,2.6199999999999994e-101,0.5483566360000001,0.474586259,0.935897737,-0.080590262,0.49107965600000003,145
ScyDAA6.11.HRSCAF.73.19962132,11.0,19962132.0,2.6199999999999994e-101,0.5483566360000001,0.474586259,0.935897737,-0.080590262,0.49107965600000003,145
ScyDAA6.11.HRSCAF.73.19982176,11.0,19982176.0,4.849999999999998e-102,0.531383278,0.480666851,0.9488308759999999,-0.064304017,0.466010519,146
ScyDAA6.11.HRSCAF.73.20003036,11.0,20003036.0,5.069999999999999e-102,0.529011826,0.494403631,0.977338065,-0.028463257999999998,0.41541681,146
ScyDAA6.11.HRSCAF.73.20023878,11.0,20023878.0,7.789999999999999e-102,0.524880243,0.486820556,0.9794256659999999,-0.025840626000000002,0.428015032,146
ScyDAA6.11.HRSCAF.73.20044216,11.0,20044216.0,4.429999999999999e-103,0.539613242,0.482429148,0.9967354690000001,0.00409962,0.417520833,147
ScyDAA6.11.HRSCAF.73.20064507,11.0,20064507.0,4.429999999999999e-103,0.539613242,0.482429148,0.9967354690000001,0.00409962,0.417520833,147
ScyDAA6.11.HRSCAF.73.20088112,11.0,20088112.0,4.429999999999999e-103,0.539613242,0.482429148,0.9967354690000001,0.00409962,0.417520833,147
ScyDAA6.11.HRSCAF.73.20108959,11.0,20108959.0,4.429999999999999e-103,0.539613242,0.482429148,0.9967354690000001,0.00409962,0.417520833,147
ScyDAA6.11.HRSCAF.73.20129947,11.0,20129947.0,4.429999999999999e-103,0.539613242,0.482429148,0.9967354690000001,0.00409962,0.417520833,147
ScyDAA6.11.HRSCAF.73.20171883,11.0,20171883.0,7.789999999999999e-102,0.524880243,0.486820556,0.9794256659999999,-0.025840626000000002,0.428015032,146
ScyDAA6.11.HRSCAF.73.20195932,11.0,20195932.0,2.889999999999999e-101,0.544330165,0.454709931,0.983453852,-0.02078088,0.48960520399999996,145
ScyDAA6.11.HRSCAF.73.20216144,11.0,20216144.0,2.889999999999999e-101,0.544330165,0.454709931,0.983453852,-0.02078088,0.48960520399999996,145
ScyDAA6.11.HRSCAF.73.20243567,11.0,20243567.0,6.87e-101,0.5788085620000001,0.398236095,0.982924847,-0.021445729,0.6226682729999999,144
ScyDAA6.11.HRSCAF.73.20268210,11.0,20268210.0,7.009999999999998e-102,0.578988783,0.39202866299999994,0.9836161170000001,-0.020577057,0.63812575,145
ScyDAA6.11.HRSCAF.73.20288405,11.0,20288405.0,7.009999999999998e-102,0.578988783,0.39202866299999994,0.9836161170000001,-0.020577057,0.63812575,145
ScyDAA6.11.HRSCAF.73.20308519,11.0,20308519.0,7.009999999999998e-102,0.578988783,0.39202866299999994,0.9836161170000001,-0.020577057,0.63812575,145
ScyDAA6.11.HRSCAF.73.20328577,11.0,20328577.0,7.009999999999998e-102,0.578988783,0.39202866299999994,0.9836161170000001,-0.020577057,0.63812575,145
ScyDAA6.11.HRSCAF.73.20348969,11.0,20348969.0,7.009999999999998e-102,0.578988783,0.39202866299999994,0.9836161170000001,-0.020577057,0.63812575,145
ScyDAA6.11.HRSCAF.73.20369024,11.0,20369024.0,3.249999999999999e-100,0.41454747200000003,0.610883065,0.730040921,-0.345863605,0.507639954,143
ScyDAA6.11.HRSCAF.73.20391600,11.0,20391600.0,1.2099999999999998e-100,0.5770112510000001,0.731515127,0.698599383,-0.388125764,0.36689978,143
ScyDAA6.11.HRSCAF.73.20411643,11.0,20411643.0,1.2099999999999998e-100,0.5770112510000001,0.731515127,0.698599383,-0.388125764,0.36689978,143
ScyDAA6.11.HRSCAF.73.20432639,11.0,20432639.0,1.2099999999999998e-100,0.5770112510000001,0.731515127,0.698599383,-0.388125764,0.36689978,143
ScyDAA6.11.HRSCAF.73.20453018,11.0,20453018.0,1.2099999999999998e-100,0.5770112510000001,0.731515127,0.698599383,-0.388125764,0.36689978,143
ScyDAA6.11.HRSCAF.73.20477744,11.0,20477744.0,1.2099999999999998e-100,0.5770112510000001,0.731515127,0.698599383,-0.388125764,0.36689978,143
ScyDAA6.11.HRSCAF.73.20497989,11.0,20497989.0,1.2099999999999998e-100,0.5770112510000001,0.731515127,0.698599383,-0.388125764,0.36689978,143
ScyDAA6.11.HRSCAF.73.20519263,11.0,20519263.0,2.649999999999999e-100,0.575370113,0.898491123,0.580633752,-0.5539523439999999,0.357036774,142
ScyDAA6.11.HRSCAF.73.20542233,11.0,20542233.0,2.649999999999999e-100,0.575370113,0.898491123,0.580633752,-0.5539523439999999,0.357036774,142
ScyDAA6.11.HRSCAF.73.20564394,11.0,20564394.0,2.649999999999999e-100,0.575370113,0.898491123,0.580633752,-0.5539523439999999,0.357036774,142
ScyDAA6.11.HRSCAF.73.20584695,11.0,20584695.0,2.649999999999999e-100,0.575370113,0.898491123,0.580633752,-0.5539523439999999,0.357036774,142
ScyDAA6.11.HRSCAF.73.20626640,11.0,20626640.0,2.649999999999999e-100,0.575370113,0.898491123,0.580633752,-0.5539523439999999,0.357036774,142
ScyDAA6.11.HRSCAF.73.20648405,11.0,20648405.0,2.649999999999999e-100,0.575370113,0.898491123,0.580633752,-0.5539523439999999,0.357036774,142
ScyDAA6.11.HRSCAF.73.20671622,11.0,20671622.0,2.649999999999999e-100,0.575370113,0.898491123,0.580633752,-0.5539523439999999,0.357036774,142
ScyDAA6.11.HRSCAF.73.20701792,11.0,20701792.0,2.649999999999999e-100,0.575370113,0.898491123,0.580633752,-0.5539523439999999,0.357036774,142
ScyDAA6.11.HRSCAF.73.20723229,11.0,20723229.0,2.4599999999999995e-99,0.5646928170000001,0.827902593,0.632635879,-0.479245949,0.35555137,141
ScyDAA6.11.HRSCAF.73.20746120,11.0,20746120.0,1.13e-99,0.56797411,0.891250999,0.632173974,-0.479887147,0.29050706,142
ScyDAA6.11.HRSCAF.73.20766433,11.0,20766433.0,1.13e-99,0.56797411,0.891250999,0.632173974,-0.479887147,0.29050706,142
ScyDAA6.11.HRSCAF.73.20787854,11.0,20787854.0,6.239999999999998e-99,0.577296146,0.928472544,0.63942351,-0.46969755399999996,0.246733426,141
ScyDAA6.11.HRSCAF.73.20809191,11.0,20809191.0,6.239999999999998e-99,0.577296146,0.928472544,0.63942351,-0.46969755399999996,0.246733426,141
ScyDAA6.11.HRSCAF.73.20829723,11.0,20829723.0,6.239999999999998e-99,0.577296146,0.928472544,0.63942351,-0.46969755399999996,0.246733426,141
ScyDAA6.11.HRSCAF.73.20852380,11.0,20852380.0,6.239999999999998e-99,0.577296146,0.928472544,0.63942351,-0.46969755399999996,0.246733426,141
ScyDAA6.11.HRSCAF.73.20903964,11.0,20903964.0,6.239999999999998e-99,0.577296146,0.928472544,0.63942351,-0.46969755399999996,0.246733426,141
ScyDAA6.11.HRSCAF.73.20926943,11.0,20926943.0,6.239999999999998e-99,0.577296146,0.928472544,0.63942351,-0.46969755399999996,0.246733426,141
ScyDAA6.11.HRSCAF.73.20948830,11.0,20948830.0,6.239999999999998e-99,0.577296146,0.928472544,0.63942351,-0.46969755399999996,0.246733426,141
ScyDAA6.11.HRSCAF.73.20969187,11.0,20969187.0,4.709999999999999e-100,0.495130771,0.666033212,0.816930787,-0.23199475100000003,0.314827359,143
ScyDAA6.11.HRSCAF.73.20989300,11.0,20989300.0,4.709999999999999e-100,0.495130771,0.666033212,0.816930787,-0.23199475100000003,0.314827359,143
ScyDAA6.11.HRSCAF.73.21010410,11.0,21010410.0,4.709999999999999e-100,0.495130771,0.666033212,0.816930787,-0.23199475100000003,0.314827359,143
ScyDAA6.11.HRSCAF.73.21030643,11.0,21030643.0,4.709999999999999e-100,0.495130771,0.666033212,0.816930787,-0.23199475100000003,0.314827359,143
ScyDAA6.11.HRSCAF.73.21052209,11.0,21052209.0,3.719999999999999e-99,0.563864794,0.783431688,0.728984691,-0.347279455,0.275666395,142
ScyDAA6.11.HRSCAF.73.21072520,11.0,21072520.0,7.729999999999998e-100,0.491827532,0.832921336,0.723021183,-0.355242724,0.23139690100000002,143
ScyDAA6.11.HRSCAF.73.21092824,11.0,21092824.0,7.729999999999998e-100,0.491827532,0.832921336,0.723021183,-0.355242724,0.23139690100000002,143
ScyDAA6.11.HRSCAF.73.21114521,11.0,21114521.0,7.459999999999998e-99,0.502817058,0.8283977640000001,0.7260504740000001,-0.35119813899999996,0.232648417,142
ScyDAA6.11.HRSCAF.73.21134753,11.0,21134753.0,7.459999999999998e-99,0.502817058,0.8283977640000001,0.7260504740000001,-0.35119813899999996,0.232648417,142
ScyDAA6.11.HRSCAF.73.21157640,11.0,21157640.0,4.239999999999999e-100,0.497360695,0.82768845,0.7234637209999999,-0.35465052399999997,0.238880387,143
ScyDAA6.11.HRSCAF.73.21178350,11.0,21178350.0,1.1499999999999997e-100,0.435151697,0.8182741029999999,0.620712968,-0.496094644,0.395501955,144
ScyDAA6.11.HRSCAF.73.21198592,11.0,21198592.0,1.7599999999999998e-101,0.443048315,0.776510846,0.630802879,-0.481792104,0.432515775,145
